,CustomerID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,target
9672,9672,51,blue-collar,married,secondary,no,0.0,no,no,telephone,30.0,jul,145.0,4.0,-1.0,0.0,no
9673,9673,51,retired,divorced,primary,no,1193.0,yes,no,cellular,30.0,jul,85.0,2.0,-1.0,0.0,no
9674,9674,51,technician,divorced,secondary,no,43.0,no,no,cellular,30.0,jul,220.0,2.0,-1.0,0.0,no
9675,9675,51,blue-collar,divorced,primary,no,837.0,no,no,telephone,30.0,jul,41.0,2.0,-1.0,0.0,no
9676,9676,51,technician,married,secondary,yes,61.0,no,yes,telephone,30.0,jul,27.0,20.0,-1.0,0.0,no
9677,9677,51,admin.,married,secondary,yes,-160.0,no,yes,cellular,30.0,jul,118.0,4.0,-1.0,0.0,no
9678,9678,51,housemaid,married,primary,no,0.0,yes,no,telephone,30.0,jul,191.0,3.0,-1.0,0.0,no
9679,9679,51,services,married,secondary,no,-437.0,no,yes,cellular,30.0,jul,130.0,3.0,-1.0,0.0,no
9680,9680,51,housemaid,married,primary,no,1337.0,no,no,telephone,30.0,jul,74.0,6.0,-1.0,0.0,no
9681,9681,51,services,married,secondary,no,393.0,yes,yes,cellular,30.0,jul,111.0,8.0,-1.0,0.0,no
9682,9682,51,blue-collar,married,primary,no,63.0,yes,yes,cellular,31.0,jul,87.0,4.0,-1.0,0.0,no
9683,9683,51,entrepreneur,married,unknown,no,3404.0,no,no,cellular,31.0,jul,44.0,7.0,-1.0,0.0,no
9684,9684,51,unemployed,divorced,tertiary,no,0.0,no,no,cellular,31.0,jul,574.0,2.0,-1.0,0.0,yes
9685,9685,51,technician,married,unknown,no,-168.0,no,no,cellular,31.0,jul,56.0,3.0,-1.0,0.0,no
9686,9686,51,technician,married,secondary,no,8758.0,no,no,telephone,31.0,jul,92.0,2.0,-1.0,0.0,no
9687,9687,51,admin.,divorced,secondary,no,3029.0,yes,yes,cellular,31.0,jul,118.0,2.0,-1.0,0.0,no
9688,9688,51,self-employed,married,primary,no,106.0,yes,no,telephone,31.0,jul,240.0,2.0,-1.0,0.0,no
9689,9689,51,technician,married,tertiary,no,5059.0,yes,no,cellular,31.0,jul,189.0,2.0,-1.0,0.0,no
9690,9690,51,self-employed,married,tertiary,no,5350.0,yes,yes,cellular,31.0,jul,612.0,4.0,-1.0,0.0,yes
9691,9691,51,entrepreneur,divorced,secondary,no,1.0,yes,yes,cellular,31.0,jul,300.0,1.0,-1.0,0.0,no
9692,9692,51,self-employed,married,tertiary,no,833.0,no,no,cellular,31.0,jul,77.0,3.0,-1.0,0.0,no
9693,9693,51,management,married,tertiary,no,1990.0,no,no,telephone,31.0,jul,251.0,5.0,-1.0,0.0,no
9694,9694,51,services,married,secondary,no,7.0,yes,no,cellular,31.0,jul,8.0,30.0,-1.0,0.0,no
9695,9695,51,technician,divorced,secondary,no,1063.0,no,yes,cellular,4.0,aug,78.0,1.0,-1.0,0.0,no
9696,9696,51,management,married,tertiary,no,1700.0,no,no,cellular,4.0,aug,147.0,1.0,-1.0,0.0,no
9697,9697,51,housemaid,divorced,tertiary,no,1613.0,no,no,cellular,4.0,aug,870.0,1.0,-1.0,0.0,yes
9698,9698,51,blue-collar,married,primary,no,1543.0,no,no,cellular,4.0,aug,121.0,2.0,-1.0,0.0,no
9699,9699,51,blue-collar,married,secondary,no,1121.0,no,no,cellular,4.0,aug,824.0,2.0,-1.0,0.0,no
9700,9700,51,housemaid,married,unknown,no,21244.0,no,yes,cellular,4.0,aug,166.0,2.0,-1.0,0.0,no
9701,9701,51,management,married,tertiary,no,2430.0,no,no,cellular,4.0,aug,266.0,2.0,-1.0,0.0,no
9702,9702,51,technician,married,secondary,no,-379.0,yes,no,cellular,5.0,aug,261.0,1.0,-1.0,0.0,no
9703,9703,51,management,married,tertiary,no,1394.0,yes,no,cellular,5.0,aug,115.0,1.0,-1.0,0.0,no
9704,9704,51,admin.,married,secondary,no,949.0,no,no,cellular,5.0,aug,1092.0,1.0,-1.0,0.0,yes
9705,9705,51,admin.,married,secondary,no,227.0,no,no,cellular,5.0,aug,231.0,1.0,-1.0,0.0,no
9706,9706,51,blue-collar,married,secondary,no,717.0,no,no,cellular,5.0,aug,141.0,2.0,-1.0,0.0,no
9707,9707,51,blue-collar,married,secondary,no,2918.0,no,no,cellular,5.0,aug,193.0,2.0,-1.0,0.0,no
9708,9708,51,services,married,secondary,no,434.0,no,no,cellular,5.0,aug,513.0,2.0,-1.0,0.0,no
9709,9709,51,management,divorced,tertiary,no,1028.0,no,no,cellular,5.0,aug,178.0,4.0,-1.0,0.0,no
9710,9710,51,admin.,married,secondary,no,-267.0,no,yes,cellular,6.0,aug,91.0,4.0,-1.0,0.0,no
9711,9711,51,self-employed,married,secondary,no,1178.0,no,no,cellular,6.0,aug,530.0,2.0,-1.0,0.0,no
9712,9712,51,blue-collar,married,secondary,no,187.0,yes,no,cellular,6.0,aug,277.0,3.0,-1.0,0.0,no
9713,9713,51,services,married,secondary,no,122.0,no,yes,cellular,6.0,aug,499.0,2.0,-1.0,0.0,no
9714,9714,51,technician,married,secondary,no,223.0,no,no,cellular,6.0,aug,132.0,3.0,-1.0,0.0,no
9715,9715,51,blue-collar,married,primary,no,7098.0,no,no,cellular,6.0,aug,1471.0,7.0,-1.0,0.0,yes
9716,9716,51,services,married,tertiary,no,0.0,no,no,cellular,7.0,aug,297.0,8.0,-1.0,0.0,no
9717,9717,51,management,married,tertiary,no,10077.0,no,no,cellular,7.0,aug,93.0,2.0,-1.0,0.0,no
9718,9718,51,self-employed,married,primary,no,183.0,no,yes,cellular,7.0,aug,292.0,2.0,-1.0,0.0,no
9719,9719,51,blue-collar,married,primary,no,2315.0,no,no,cellular,7.0,aug,111.0,2.0,-1.0,0.0,no
9720,9720,51,management,married,tertiary,no,15904.0,no,no,cellular,7.0,aug,504.0,4.0,-1.0,0.0,no
9721,9721,51,blue-collar,married,primary,no,0.0,no,no,cellular,7.0,aug,228.0,6.0,-1.0,0.0,no
9722,9722,51,management,married,tertiary,no,2125.0,no,yes,cellular,7.0,aug,20.0,2.0,-1.0,0.0,no
9723,9723,51,retired,married,secondary,no,0.0,no,no,cellular,7.0,aug,131.0,4.0,-1.0,0.0,no
9724,9724,51,admin.,married,secondary,no,101.0,no,no,cellular,7.0,aug,217.0,3.0,-1.0,0.0,no
9725,9725,51,housemaid,married,primary,no,1138.0,no,no,cellular,7.0,aug,265.0,3.0,-1.0,0.0,no
9726,9726,51,blue-collar,married,primary,no,507.0,yes,no,cellular,8.0,aug,85.0,2.0,-1.0,0.0,no
9727,9727,51,blue-collar,married,primary,no,872.0,no,no,cellular,8.0,aug,82.0,2.0,-1.0,0.0,no
9728,9728,51,entrepreneur,married,primary,no,805.0,yes,no,cellular,8.0,aug,132.0,4.0,-1.0,0.0,no
9729,9729,51,blue-collar,married,secondary,no,700.0,no,no,cellular,8.0,aug,237.0,4.0,-1.0,0.0,no
9730,9730,51,technician,married,secondary,no,19.0,no,yes,cellular,8.0,aug,160.0,4.0,-1.0,0.0,no
9731,9731,51,services,married,primary,no,0.0,no,no,cellular,8.0,aug,121.0,2.0,-1.0,0.0,no
9732,9732,51,blue-collar,married,primary,no,257.0,no,no,cellular,8.0,aug,453.0,4.0,-1.0,0.0,no
9733,9733,51,technician,divorced,tertiary,no,4596.0,no,no,cellular,8.0,aug,334.0,5.0,-1.0,0.0,no
9734,9734,51,technician,married,secondary,no,1113.0,no,yes,cellular,8.0,aug,391.0,4.0,-1.0,0.0,no
9735,9735,51,blue-collar,married,primary,no,440.0,no,no,cellular,11.0,aug,46.0,5.0,-1.0,0.0,no
9736,9736,51,management,married,tertiary,no,385.0,no,no,cellular,11.0,aug,39.0,2.0,-1.0,0.0,no
9737,9737,51,technician,divorced,secondary,no,0.0,no,no,cellular,11.0,aug,177.0,2.0,-1.0,0.0,no
9738,9738,51,technician,single,secondary,no,8538.0,yes,no,cellular,11.0,aug,126.0,2.0,-1.0,0.0,no
9739,9739,51,blue-collar,married,primary,no,541.0,no,no,cellular,11.0,aug,663.0,3.0,-1.0,0.0,yes
9740,9740,51,admin.,married,secondary,no,1535.0,no,no,cellular,12.0,aug,359.0,2.0,-1.0,0.0,no
9741,9741,51,management,married,tertiary,no,8304.0,no,no,cellular,12.0,aug,105.0,2.0,-1.0,0.0,no
9742,9742,51,admin.,married,secondary,no,771.0,no,yes,cellular,12.0,aug,143.0,3.0,-1.0,0.0,no
9743,9743,51,unemployed,married,secondary,no,2254.0,no,no,cellular,12.0,aug,83.0,3.0,-1.0,0.0,no
9744,9744,51,blue-collar,married,primary,no,1694.0,no,no,cellular,13.0,aug,186.0,2.0,-1.0,0.0,no
9745,9745,51,admin.,married,secondary,no,21.0,no,yes,cellular,13.0,aug,157.0,2.0,-1.0,0.0,no
9746,9746,51,admin.,married,secondary,no,79.0,no,no,cellular,13.0,aug,89.0,2.0,-1.0,0.0,no
9747,9747,51,admin.,divorced,secondary,no,14215.0,no,no,cellular,13.0,aug,131.0,2.0,-1.0,0.0,no
9748,9748,51,management,married,unknown,no,712.0,no,no,cellular,13.0,aug,287.0,2.0,-1.0,0.0,no
9749,9749,51,technician,married,secondary,no,52.0,no,no,cellular,13.0,aug,114.0,2.0,-1.0,0.0,no
9750,9750,51,management,divorced,tertiary,no,0.0,no,no,cellular,13.0,aug,60.0,2.0,-1.0,0.0,no
9751,9751,51,unknown,married,secondary,no,0.0,no,no,cellular,13.0,aug,88.0,2.0,-1.0,0.0,no
9752,9752,51,blue-collar,married,primary,no,97.0,no,no,cellular,13.0,aug,286.0,2.0,-1.0,0.0,no
9753,9753,51,technician,married,secondary,no,805.0,no,no,cellular,13.0,aug,270.0,2.0,-1.0,0.0,no
9754,9754,51,technician,married,secondary,no,317.0,no,no,cellular,13.0,aug,328.0,4.0,-1.0,0.0,no
9755,9755,51,blue-collar,married,primary,no,3754.0,no,yes,cellular,13.0,aug,202.0,3.0,-1.0,0.0,no
9756,9756,51,technician,married,secondary,no,427.0,no,no,cellular,13.0,aug,233.0,8.0,-1.0,0.0,no
9757,9757,51,housemaid,married,primary,no,137.0,no,no,cellular,14.0,aug,169.0,2.0,-1.0,0.0,no
9758,9758,51,blue-collar,married,primary,no,165.0,yes,no,telephone,14.0,aug,313.0,2.0,-1.0,0.0,no
9759,9759,51,housemaid,married,secondary,no,429.0,no,no,cellular,14.0,aug,230.0,2.0,-1.0,0.0,no
9760,9760,51,services,married,secondary,no,276.0,no,no,cellular,14.0,aug,80.0,2.0,-1.0,0.0,no
9761,9761,51,technician,married,tertiary,no,4455.0,no,no,telephone,14.0,aug,85.0,4.0,-1.0,0.0,no
9762,9762,51,management,divorced,tertiary,no,311.0,no,no,telephone,14.0,aug,122.0,2.0,-1.0,0.0,no
9763,9763,51,management,married,tertiary,no,25856.0,no,no,cellular,14.0,aug,129.0,2.0,-1.0,0.0,no
9764,9764,51,management,married,tertiary,no,-892.0,yes,yes,cellular,14.0,aug,248.0,2.0,-1.0,0.0,no
9765,9765,51,management,divorced,tertiary,no,71.0,yes,no,cellular,14.0,aug,178.0,2.0,-1.0,0.0,no
9766,9766,51,management,married,tertiary,no,7197.0,no,no,cellular,14.0,aug,45.0,5.0,-1.0,0.0,no
9767,9767,51,technician,married,secondary,no,47.0,no,no,cellular,18.0,aug,54.0,4.0,-1.0,0.0,no
9768,9768,51,technician,divorced,secondary,no,2323.0,yes,yes,cellular,18.0,aug,151.0,10.0,-1.0,0.0,no
9769,9769,51,blue-collar,married,secondary,no,193.0,no,no,cellular,18.0,aug,146.0,5.0,-1.0,0.0,no
9770,9770,51,technician,married,secondary,no,2242.0,no,no,cellular,18.0,aug,498.0,3.0,-1.0,0.0,no
9771,9771,51,technician,married,secondary,no,219.0,no,no,telephone,18.0,aug,63.0,2.0,-1.0,0.0,no
9772,9772,51,management,single,tertiary,yes,-55.0,yes,no,cellular,18.0,aug,119.0,6.0,-1.0,0.0,no
9773,9773,51,blue-collar,married,secondary,no,1840.0,yes,no,cellular,18.0,aug,312.0,3.0,-1.0,0.0,no
9774,9774,51,management,divorced,tertiary,no,-202.0,no,no,cellular,19.0,aug,504.0,4.0,-1.0,0.0,no
9775,9775,51,management,married,tertiary,no,401.0,no,no,cellular,19.0,aug,80.0,6.0,-1.0,0.0,no
9776,9776,51,admin.,married,secondary,no,91.0,no,no,cellular,19.0,aug,224.0,2.0,-1.0,0.0,no
9777,9777,51,management,divorced,tertiary,no,45.0,no,no,cellular,19.0,aug,95.0,4.0,-1.0,0.0,no
9778,9778,51,blue-collar,married,secondary,no,950.0,no,no,cellular,19.0,aug,377.0,2.0,-1.0,0.0,no
9779,9779,51,housemaid,divorced,tertiary,no,370.0,yes,no,cellular,19.0,aug,109.0,3.0,-1.0,0.0,no
9780,9780,51,technician,married,primary,no,260.0,no,no,cellular,19.0,aug,137.0,2.0,-1.0,0.0,no
9781,9781,51,technician,married,secondary,no,180.0,yes,no,cellular,20.0,aug,154.0,2.0,-1.0,0.0,no
9782,9782,51,admin.,married,unknown,yes,-12.0,no,no,cellular,20.0,aug,18.0,7.0,-1.0,0.0,no
9783,9783,51,unemployed,married,secondary,no,107.0,no,no,cellular,20.0,aug,79.0,4.0,-1.0,0.0,no
9784,9784,51,blue-collar,married,secondary,no,51.0,no,yes,cellular,20.0,aug,214.0,8.0,-1.0,0.0,no
9785,9785,51,admin.,married,primary,no,173.0,no,no,cellular,20.0,aug,65.0,2.0,-1.0,0.0,no
9786,9786,51,technician,married,secondary,no,337.0,yes,no,cellular,20.0,aug,687.0,4.0,-1.0,0.0,no
9787,9787,51,technician,married,secondary,no,-153.0,no,no,cellular,20.0,aug,62.0,4.0,-1.0,0.0,no
9788,9788,51,blue-collar,married,secondary,no,397.0,yes,no,cellular,20.0,aug,293.0,2.0,-1.0,0.0,no
9789,9789,51,management,married,tertiary,no,7631.0,no,no,cellular,20.0,aug,896.0,8.0,-1.0,0.0,no
9790,9790,51,housemaid,married,primary,no,3486.0,no,no,cellular,20.0,aug,135.0,11.0,-1.0,0.0,no
9791,9791,51,management,married,tertiary,no,-3.0,no,no,cellular,21.0,aug,79.0,2.0,-1.0,0.0,no
9792,9792,51,blue-collar,married,primary,no,0.0,no,no,cellular,21.0,aug,234.0,4.0,-1.0,0.0,no
9793,9793,51,management,married,tertiary,no,307.0,no,no,cellular,21.0,aug,244.0,6.0,-1.0,0.0,no
9794,9794,51,housemaid,married,tertiary,no,990.0,no,no,telephone,21.0,aug,189.0,5.0,-1.0,0.0,no
9795,9795,51,management,married,tertiary,no,0.0,no,no,cellular,22.0,aug,111.0,2.0,-1.0,0.0,no
9796,9796,51,blue-collar,married,secondary,no,548.0,no,no,cellular,22.0,aug,511.0,4.0,-1.0,0.0,no
9797,9797,51,technician,married,secondary,no,130.0,no,no,cellular,22.0,aug,547.0,3.0,-1.0,0.0,no
9798,9798,51,management,married,tertiary,no,79.0,no,yes,cellular,22.0,aug,209.0,7.0,-1.0,0.0,no
9799,9799,51,unemployed,married,secondary,no,234.0,no,no,cellular,22.0,aug,735.0,1.0,-1.0,0.0,yes
9800,9800,51,technician,married,tertiary,no,-3.0,no,no,cellular,25.0,aug,91.0,9.0,-1.0,0.0,no
9801,9801,51,blue-collar,married,primary,no,581.0,no,no,cellular,25.0,aug,121.0,4.0,-1.0,0.0,no
9802,9802,51,housemaid,married,secondary,no,603.0,no,no,cellular,25.0,aug,122.0,3.0,-1.0,0.0,no
9803,9803,51,blue-collar,married,primary,no,7134.0,no,no,cellular,25.0,aug,36.0,7.0,-1.0,0.0,no
9804,9804,51,unemployed,married,secondary,no,1052.0,no,no,cellular,25.0,aug,280.0,4.0,-1.0,0.0,no
9805,9805,51,services,married,secondary,no,135.0,no,no,cellular,25.0,aug,105.0,4.0,-1.0,0.0,no
9806,9806,51,self-employed,married,primary,no,1242.0,no,no,cellular,25.0,aug,75.0,11.0,-1.0,0.0,no
9807,9807,51,services,married,secondary,no,917.0,no,no,cellular,25.0,aug,56.0,6.0,-1.0,0.0,no
9808,9808,51,retired,married,tertiary,no,746.0,no,no,cellular,25.0,aug,372.0,5.0,-1.0,0.0,yes
9809,9809,51,management,married,tertiary,no,9864.0,no,no,cellular,26.0,aug,69.0,4.0,-1.0,0.0,no
9810,9810,51,technician,married,tertiary,no,87.0,no,no,cellular,26.0,aug,42.0,7.0,-1.0,0.0,no
9811,9811,51,management,divorced,secondary,no,292.0,no,no,cellular,26.0,aug,146.0,9.0,-1.0,0.0,no
9812,9812,51,blue-collar,married,primary,no,19.0,no,no,cellular,26.0,aug,26.0,10.0,-1.0,0.0,no
9813,9813,51,admin.,married,secondary,no,50.0,no,no,cellular,26.0,aug,178.0,2.0,-1.0,0.0,no
9814,9814,51,blue-collar,married,primary,no,176.0,no,yes,cellular,26.0,aug,80.0,2.0,-1.0,0.0,no
9815,9815,51,services,married,secondary,no,276.0,no,no,cellular,26.0,aug,217.0,2.0,-1.0,0.0,no
9816,9816,51,blue-collar,married,primary,no,6343.0,yes,no,cellular,26.0,aug,28.0,20.0,-1.0,0.0,no
9817,9817,51,technician,divorced,secondary,no,-471.0,no,no,cellular,26.0,aug,169.0,2.0,-1.0,0.0,no
9818,9818,51,services,married,primary,no,10150.0,yes,no,cellular,26.0,aug,157.0,5.0,-1.0,0.0,no
9819,9819,51,blue-collar,married,secondary,no,285.0,yes,yes,cellular,27.0,aug,27.0,8.0,-1.0,0.0,no
9820,9820,51,services,married,unknown,no,3413.0,no,no,cellular,27.0,aug,146.0,7.0,-1.0,0.0,no
9821,9821,51,technician,married,tertiary,no,1121.0,no,no,cellular,27.0,aug,68.0,4.0,-1.0,0.0,no
9822,9822,51,blue-collar,married,secondary,no,16.0,yes,yes,telephone,27.0,aug,145.0,2.0,-1.0,0.0,no
9823,9823,51,blue-collar,married,primary,no,3726.0,no,yes,cellular,27.0,aug,119.0,12.0,-1.0,0.0,no
9824,9824,51,blue-collar,married,primary,yes,-17.0,no,no,cellular,27.0,aug,134.0,6.0,-1.0,0.0,no
9825,9825,51,services,married,secondary,no,7.0,no,no,cellular,27.0,aug,18.0,18.0,-1.0,0.0,no
9826,9826,51,housemaid,married,secondary,no,260.0,no,no,cellular,27.0,aug,316.0,5.0,-1.0,0.0,no
9827,9827,51,technician,divorced,tertiary,no,0.0,no,no,cellular,28.0,aug,84.0,7.0,-1.0,0.0,no
9828,9828,51,management,married,secondary,no,1573.0,no,no,cellular,28.0,aug,72.0,18.0,-1.0,0.0,no
9829,9829,51,blue-collar,married,primary,no,-272.0,no,yes,cellular,28.0,aug,121.0,5.0,-1.0,0.0,no
9830,9830,51,services,married,unknown,no,7175.0,no,no,cellular,28.0,aug,98.0,14.0,-1.0,0.0,no
9831,9831,51,blue-collar,married,secondary,no,279.0,no,no,cellular,28.0,aug,64.0,3.0,-1.0,0.0,no
9832,9832,51,housemaid,married,primary,no,605.0,no,no,cellular,28.0,aug,270.0,14.0,-1.0,0.0,no
9833,9833,51,admin.,married,tertiary,no,26.0,yes,no,telephone,28.0,aug,51.0,3.0,-1.0,0.0,no
9834,9834,51,blue-collar,married,primary,no,21614.0,no,no,cellular,29.0,aug,47.0,20.0,-1.0,0.0,no
9835,9835,51,blue-collar,married,primary,no,462.0,yes,no,cellular,29.0,aug,164.0,2.0,-1.0,0.0,no
9836,9836,51,admin.,married,secondary,no,255.0,no,no,cellular,29.0,aug,158.0,2.0,-1.0,0.0,no
9837,9837,51,blue-collar,married,primary,no,-27.0,no,no,telephone,29.0,aug,158.0,4.0,-1.0,0.0,no
9838,9838,51,blue-collar,married,secondary,no,4695.0,no,no,cellular,29.0,aug,8.0,10.0,-1.0,0.0,no
9839,9839,51,entrepreneur,married,tertiary,no,5254.0,yes,no,unknown,23.0,oct,134.0,1.0,-1.0,0.0,yes
9840,9840,51,admin.,single,secondary,no,3132.0,no,no,telephone,5.0,nov,449.0,1.0,176.0,1.0,no
9841,9841,51,management,divorced,tertiary,no,119.0,no,no,cellular,17.0,nov,200.0,1.0,165.0,2.0,no
9842,9842,51,technician,married,secondary,no,58.0,yes,no,cellular,17.0,nov,79.0,1.0,129.0,2.0,no
9843,9843,51,technician,married,secondary,no,195.0,yes,no,cellular,17.0,nov,78.0,1.0,-1.0,0.0,no
9844,9844,51,technician,married,tertiary,no,0.0,no,no,telephone,17.0,nov,81.0,1.0,-1.0,0.0,no
9845,9845,51,admin.,married,secondary,no,113.0,yes,no,cellular,17.0,nov,84.0,1.0,-1.0,0.0,no
9846,9846,51,entrepreneur,married,tertiary,no,209.0,no,no,cellular,17.0,nov,130.0,1.0,111.0,2.0,no
9847,9847,51,services,divorced,secondary,no,518.0,yes,no,telephone,17.0,nov,76.0,1.0,-1.0,0.0,no
9848,9848,51,blue-collar,married,secondary,no,-355.0,yes,yes,cellular,17.0,nov,122.0,2.0,-1.0,0.0,no
9849,9849,51,services,divorced,secondary,no,135.0,yes,yes,cellular,17.0,nov,862.0,1.0,-1.0,0.0,no
9850,9850,51,services,married,secondary,no,1191.0,no,yes,cellular,17.0,nov,214.0,1.0,-1.0,0.0,no
9851,9851,51,technician,married,secondary,no,0.0,yes,no,cellular,17.0,nov,70.0,1.0,-1.0,0.0,no
9852,9852,51,technician,single,secondary,no,17092.0,no,no,cellular,17.0,nov,35.0,1.0,-1.0,0.0,no
9853,9853,51,technician,married,secondary,no,563.0,yes,no,cellular,17.0,nov,504.0,1.0,123.0,3.0,no
9854,9854,51,technician,married,unknown,no,-174.0,yes,yes,cellular,17.0,nov,348.0,1.0,-1.0,0.0,no
9855,9855,51,self-employed,divorced,tertiary,no,1357.0,yes,no,cellular,17.0,nov,233.0,3.0,-1.0,0.0,no
9856,9856,51,management,married,tertiary,no,248.0,yes,yes,cellular,17.0,nov,139.0,2.0,126.0,3.0,no
9857,9857,51,technician,married,secondary,no,12061.0,yes,no,cellular,17.0,nov,150.0,1.0,188.0,1.0,no
9858,9858,51,blue-collar,married,primary,no,230.0,yes,no,cellular,17.0,nov,174.0,1.0,195.0,1.0,no
9859,9859,51,blue-collar,married,secondary,no,1414.0,yes,no,unknown,17.0,nov,422.0,3.0,186.0,2.0,no
9860,9860,51,management,single,tertiary,no,2139.0,no,no,cellular,17.0,nov,176.0,2.0,-1.0,0.0,no
9861,9861,51,technician,married,secondary,no,856.0,no,no,cellular,17.0,nov,99.0,2.0,-1.0,0.0,no
9862,9862,51,technician,married,secondary,no,614.0,no,no,cellular,17.0,nov,85.0,2.0,-1.0,0.0,no
9863,9863,51,services,divorced,secondary,no,12.0,yes,no,cellular,17.0,nov,150.0,1.0,-1.0,0.0,no
9864,9864,51,housemaid,divorced,secondary,no,-76.0,yes,no,cellular,18.0,nov,91.0,1.0,-1.0,0.0,no
9865,9865,51,admin.,divorced,secondary,no,390.0,no,no,telephone,18.0,nov,368.0,1.0,-1.0,0.0,no
9866,9866,51,entrepreneur,married,tertiary,yes,4.0,yes,no,cellular,18.0,nov,80.0,1.0,-1.0,0.0,no
9867,9867,51,blue-collar,married,primary,no,1194.0,yes,no,cellular,18.0,nov,714.0,1.0,186.0,3.0,no
9868,9868,51,management,married,primary,no,108.0,no,no,cellular,18.0,nov,169.0,2.0,-1.0,0.0,no
9869,9869,51,self-employed,married,tertiary,no,146.0,no,no,cellular,18.0,nov,150.0,2.0,126.0,3.0,no
9870,9870,51,entrepreneur,married,primary,no,512.0,no,no,cellular,18.0,nov,328.0,1.0,-1.0,0.0,no
9871,9871,51,technician,divorced,secondary,no,131.0,yes,no,cellular,18.0,nov,193.0,1.0,-1.0,0.0,no
9872,9872,51,technician,married,tertiary,no,7338.0,no,no,cellular,18.0,nov,82.0,1.0,-1.0,0.0,no
9873,9873,51,self-employed,divorced,secondary,no,7848.0,no,no,cellular,18.0,nov,59.0,1.0,-1.0,0.0,no
9874,9874,51,technician,married,secondary,no,532.0,yes,yes,cellular,18.0,nov,346.0,1.0,-1.0,0.0,no
9875,9875,51,retired,single,tertiary,no,730.0,yes,no,unknown,18.0,nov,287.0,2.0,-1.0,0.0,no
9876,9876,51,blue-collar,married,secondary,no,0.0,no,no,cellular,18.0,nov,73.0,1.0,-1.0,0.0,no
9877,9877,51,management,married,tertiary,no,5343.0,no,no,cellular,18.0,nov,54.0,1.0,-1.0,0.0,no
9878,9878,51,blue-collar,divorced,secondary,no,1524.0,yes,no,cellular,18.0,nov,112.0,2.0,-1.0,0.0,no
9879,9879,51,unemployed,divorced,tertiary,no,5.0,no,no,cellular,18.0,nov,124.0,1.0,-1.0,0.0,no
9880,9880,51,management,married,tertiary,no,-516.0,yes,no,cellular,18.0,nov,120.0,2.0,187.0,2.0,no
9881,9881,51,management,married,tertiary,no,2934.0,yes,no,cellular,18.0,nov,727.0,4.0,-1.0,0.0,no
9882,9882,51,management,married,tertiary,no,974.0,no,no,cellular,18.0,nov,58.0,1.0,-1.0,0.0,no
9883,9883,51,management,married,tertiary,no,1612.0,yes,no,cellular,18.0,nov,61.0,2.0,131.0,1.0,no
9884,9884,51,management,divorced,tertiary,no,1937.0,yes,no,cellular,18.0,nov,185.0,4.0,152.0,11.0,no
9885,9885,51,management,single,tertiary,no,6030.0,yes,no,cellular,18.0,nov,157.0,2.0,110.0,3.0,no
9886,9886,51,management,single,tertiary,no,1202.0,yes,no,cellular,18.0,nov,99.0,1.0,-1.0,0.0,no
9887,9887,51,entrepreneur,married,primary,no,538.0,no,no,cellular,18.0,nov,1122.0,4.0,-1.0,0.0,yes
9888,9888,51,self-employed,married,primary,no,106.0,yes,no,telephone,18.0,nov,366.0,3.0,110.0,2.0,no
9889,9889,51,technician,married,secondary,no,3899.0,yes,yes,telephone,18.0,nov,82.0,6.0,-1.0,0.0,no
9890,9890,51,technician,divorced,secondary,no,5964.0,yes,no,cellular,18.0,nov,577.0,4.0,-1.0,0.0,no
9891,9891,51,management,married,tertiary,no,-20.0,no,no,cellular,19.0,nov,139.0,3.0,-1.0,0.0,no
9892,9892,51,technician,married,secondary,no,113.0,no,no,cellular,19.0,nov,193.0,1.0,-1.0,0.0,no
9893,9893,51,unemployed,married,secondary,no,1760.0,no,yes,cellular,19.0,nov,162.0,1.0,-1.0,0.0,no
9894,9894,51,blue-collar,married,primary,no,-637.0,yes,yes,cellular,19.0,nov,233.0,2.0,-1.0,0.0,no
9895,9895,51,technician,divorced,tertiary,no,4143.0,no,no,cellular,19.0,nov,171.0,1.0,-1.0,0.0,no
9896,9896,51,entrepreneur,married,secondary,no,5403.0,yes,no,cellular,19.0,nov,698.0,1.0,-1.0,0.0,no
9897,9897,51,retired,married,tertiary,no,580.0,no,no,cellular,19.0,nov,694.0,2.0,-1.0,0.0,yes
9898,9898,51,services,married,unknown,no,6451.0,no,no,telephone,19.0,nov,66.0,2.0,-1.0,0.0,no
9899,9899,51,management,married,tertiary,no,94.0,yes,no,cellular,19.0,nov,281.0,3.0,-1.0,0.0,no
9900,9900,51,blue-collar,married,primary,no,863.0,no,no,cellular,19.0,nov,169.0,1.0,189.0,2.0,no
9901,9901,51,technician,married,secondary,no,8863.0,no,no,cellular,19.0,nov,435.0,2.0,-1.0,0.0,no
9902,9902,51,management,married,tertiary,no,10995.0,yes,no,cellular,19.0,nov,220.0,2.0,-1.0,0.0,no
9903,9903,51,services,single,secondary,no,5610.0,yes,no,cellular,19.0,nov,69.0,2.0,-1.0,0.0,no
9904,9904,51,entrepreneur,married,tertiary,no,3.0,no,no,cellular,19.0,nov,276.0,2.0,-1.0,0.0,no
9905,9905,51,unemployed,married,secondary,no,2439.0,no,no,cellular,19.0,nov,118.0,1.0,-1.0,0.0,no
9906,9906,51,unemployed,divorced,secondary,no,-56.0,yes,no,cellular,19.0,nov,544.0,3.0,-1.0,0.0,no
